"country	country_code	ETS information	main activity sector name	unit	value	year"
"Italy	IT	4.2 Surrendered certified emission reductions (CERs)	36 Production of paper or cardboard	tonne of CO2 equ.	369573	2011"
"Italy	IT	4.2 Surrendered certified emission reductions (CERs)	36 Production of paper or cardboard	tonne of CO2 equ.	330070	2012"
"Italy	IT	1.1 Freely allocated allowances	42 Production of bulk chemicals	tonne of CO2 equ.	3627891	2007"
"Italy	IT	1.1 Freely allocated allowances	42 Production of bulk chemicals	tonne of CO2 equ.	6297624	2008"
"Italy	IT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	42 Production of bulk chemicals	tonne of CO2 equ.	26750	2019"
"Italy	IT	2. Verified emissions	42 Production of bulk chemicals	tonne of CO2 equ.	3139624	2016"
"Italy	IT	2. Verified emissions	42 Production of bulk chemicals	tonne of CO2 equ.	2942907	2019"
"Italy	IT	4.2 Surrendered certified emission reductions (CERs)	42 Production of bulk chemicals	tonne of CO2 equ.	2038	2009"
"Italy	IT	1.1 Freely allocated allowances	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	478513	2006"
"Italy	IT	1.1 Freely allocated allowances	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	573387	2014"
"Italy	IT	1.1 Freely allocated allowances	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	505890	2015"
"Italy	IT	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	366475	2010"
"Italy	IT	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	617058	2017"
"Italy	IT	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	604671	2018"
"Slovakia	SK	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	71693283	Total 2nd trading period (08-12)"
"Slovenia	SI	2. Verified emissions	31 Manufacture of glass	tonne of CO2 equ.	374847	Total 2nd trading period (08-12)"
"Slovenia	SI	4. Total surrendered units	33 Manufacture of mineral wool	tonne of CO2 equ.	365997	Total 2nd trading period (08-12)"
"Slovenia	SI	4.3 Surrendered emission reduction units (ERUs)	42 Production of bulk chemicals	tonne of CO2 equ.	0	Total 2nd trading period (08-12)"
"Slovakia	SK	4. Total surrendered units	10 Aviation	tonne of CO2 equ.	54387	Total 2nd trading period (08-12)"
"Slovakia	SK	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	40097385	Total 2nd trading period (08-12)"
"Slovakia	SK	4.1 Surrendered EU allowances (EUAs and EUAAs)	20 Combustion of fuels	tonne of CO2 equ.	36037409	Total 2nd trading period (08-12)"
"Slovakia	SK	1. Total allocated allowances (EUA or EUAA)	20-99 All stationary installations	tonne of CO2 equ.	162712220	Total 2nd trading period (08-12)"
"Slovakia	SK	1.3 Allowances auctioned or sold (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	0	Total 2nd trading period (08-12)"
"Greece	GR	1.1 Freely allocated allowances	41 Production of ammonia	tonne of CO2 equ.	1262393	Total 3rd trading period (13-20)"
"Croatia	HR	1. Total allocated allowances (EUA or EUAA)	10 Aviation	tonne of CO2 equ.	847013	Total 3rd trading period (13-20)"
"Croatia	HR	1.3 Allowances auctioned or sold (EUAs and EUAAs)	10 Aviation	tonne of CO2 equ.	183500	Total 3rd trading period (13-20)"
"Germany	DE	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	1440274835	Total 1st trading period (05-07)"
"Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	76660741	Total 1st trading period (05-07)"
"Germany	DE	2. Verified emissions	25 Production or processing of ferrous metals	tonne of CO2 equ.	258540	Total 1st trading period (05-07)"
"Germany	DE	4. Total surrendered units	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	39126	Total 1st trading period (05-07)"
"Germany	DE	4.3 Surrendered emission reduction units (ERUs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	35 Production of pulp	tonne of CO2 equ.	5794024	Total 1st trading period (05-07)"
"Germany	DE	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	22703016	Total 1st trading period (05-07)"
"Germany	DE	4.1 Surrendered EU allowances (EUAs and EUAAs)	42 Production of bulk chemicals	tonne of CO2 equ.	2424519	Total 1st trading period (05-07)"
"Germany	DE	4.2 Surrendered certified emission reductions (CERs)	46 Transport of greenhouse gases under Directive 2009/31/EC	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Denmark	DK	4.3 Surrendered emission reduction units (ERUs)	20 Combustion of fuels	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Denmark	DK	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	3121549	Total 1st trading period (05-07)"
"Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	13532758	Total 1st trading period (05-07)"
"Denmark	DK	4.2 Surrendered certified emission reductions (CERs)	33 Manufacture of mineral wool	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Estonia	EE	4.2 Surrendered certified emission reductions (CERs)	20 Combustion of fuels	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Estonia	EE	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3499369	Total 1st trading period (05-07)"
"Estonia	EE	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2724345	Total 1st trading period (05-07)"
"Estonia	EE	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Estonia	EE	2. Verified emissions	31 Manufacture of glass	tonne of CO2 equ.	105188	Total 1st trading period (05-07)"
"Estonia	EE	4.1 Surrendered EU allowances (EUAs and EUAAs)	32 Manufacture of ceramics	tonne of CO2 equ.	172182	Total 1st trading period (05-07)"
"Spain	ES	1. Total allocated allowances (EUA or EUAA)	20-99 All stationary installations	tonne of CO2 equ.	498109995	Total 1st trading period (05-07)"
"Spain	ES	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	198066142	Total 1st trading period (05-07)"
"Spain	ES	1.1.1 Free allocation to existing entities (Art. 10a(1))	22  Production of coke	tonne of CO2 equ.	313740	Total 1st trading period (05-07)"
"Spain	ES	4.2 Surrendered certified emission reductions (CERs)	24  Production of pig iron or steel	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Spain	ES	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	266120	Total 1st trading period (05-07)"
"Spain	ES	4.2 Surrendered certified emission reductions (CERs)	25 Production or processing of ferrous metals	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Spain	ES	4.3 Surrendered emission reduction units (ERUs)	26 Production of primary aluminium	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Spain	ES	4.3 Surrendered emission reduction units (ERUs)	27 Production of secondary aluminium	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Spain	ES	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	82255138	Total 1st trading period (05-07)"
"Spain	ES	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Spain	ES	2. Verified emissions	31 Manufacture of glass	tonne of CO2 equ.	7528302	Total 1st trading period (05-07)"
"Slovakia	SK	1.1.1 Free allocation to existing entities (Art. 10a(1))	32 Manufacture of ceramics	tonne of CO2 equ.	193574	2008"
"Slovakia	SK	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	32 Manufacture of ceramics	tonne of CO2 equ.	0	2016"
"Slovakia	SK	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	39792	2013"
"Slovakia	SK	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	54933	2017"
"Slovakia	SK	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	63344	2018"
"Slovakia	SK	4. Total surrendered units	42 Production of bulk chemicals	tonne of CO2 equ.	327779	2015"
"Slovakia	SK	4.2 Surrendered certified emission reductions (CERs)	42 Production of bulk chemicals	tonne of CO2 equ.	0	2010"
"Slovakia	SK	4.3 Surrendered emission reduction units (ERUs)	42 Production of bulk chemicals	tonne of CO2 equ.	0	2007"
"Sweden	SE	1.1.1 Free allocation to existing entities (Art. 10a(1))	25 Production or processing of ferrous metals	tonne of CO2 equ.	48297	2005"
"Sweden	SE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	25 Production or processing of ferrous metals	tonne of CO2 equ.	0	2019"
"Sweden	SE	2. Verified emissions	25 Production or processing of ferrous metals	tonne of CO2 equ.	59392	2007"
"Sweden	SE	2. Verified emissions	25 Production or processing of ferrous metals	tonne of CO2 equ.	64142	2008"
"Sweden	SE	2. Verified emissions	25 Production or processing of ferrous metals	tonne of CO2 equ.	40778	2016"
"Sweden	SE	2. Verified emissions	25 Production or processing of ferrous metals	tonne of CO2 equ.	37089	2019"
"Sweden	SE	4.1 Surrendered EU allowances (EUAs and EUAAs)	25 Production or processing of ferrous metals	tonne of CO2 equ.	48431	2005"
"Sweden	SE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	177504	2016"
"Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2006"
"Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2009"
"Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2011"
"Sweden	SE	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	120554	2014"
"Sweden	SE	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	212006	2015"
"Sweden	SE	4.2 Surrendered certified emission reductions (CERs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2006"
"Sweden	SE	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	1746655	2016"
"Sweden	SE	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	1645799	2019"
"Sweden	SE	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	0	2011"
"Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2009"
"Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2011"
"Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	933000	2012"
"Sweden	SE	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	654395	2013"
"Sweden	SE	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	626337	2017"
"Sweden	SE	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	612960	2018"
"Sweden	SE	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1113472	2007"
"Sweden	SE	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1033541	2008"
"Sweden	SE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	23435	2016"
"Sweden	SE	4. Total surrendered units	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	896291	2005"
"Sweden	SE	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	2007"
"Sweden	SE	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	2008"
"Sweden	SE	1.1.1 Free allocation to existing entities (Art. 10a(1))	31 Manufacture of glass	tonne of CO2 equ.	46019	2019"
"Sweden	SE	4. Total surrendered units	31 Manufacture of glass	tonne of CO2 equ.	222808	2010"
"Sweden	SE	4. Total surrendered units	31 Manufacture of glass	tonne of CO2 equ.	65569	2017"
"Sweden	SE	4. Total surrendered units	31 Manufacture of glass	tonne of CO2 equ.	63704	2018"
"Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	31 Manufacture of glass	tonne of CO2 equ.	0	2005"
"Sweden	SE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	32 Manufacture of ceramics	tonne of CO2 equ.	0	2014"
"Sweden	SE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	32 Manufacture of ceramics	tonne of CO2 equ.	0	2015"
"Sweden	SE	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	50371	2013"
"Sweden	SE	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	47842	2014"
"Sweden	SE	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	46945	2017"
"Finland	FI	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	32265582	2009"
"Finland	FI	4.1 Surrendered EU allowances (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	42504756	2007"
"Finland	FI	4.1 Surrendered EU allowances (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	42476227	2008"
"Finland	FI	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	3048215	2006"
"Finland	FI	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	2441750	2014"
"Finland	FI	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	2398082	2015"
"Finland	FI	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2007"
"Finland	FI	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2008"
"France	FR	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	17732070	2007"
"France	FR	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	17879271	2008"
"France	FR	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	11656601	2013"
"France	FR	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	11411714	2014"
"France	FR	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	9800199	2018"
"France	FR	4.2 Surrendered certified emission reductions (CERs)	21  Refining of mineral oil	tonne of CO2 equ.	698519	2010"
"France	FR	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	48585702	2019"
"France	FR	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	20981692	2010"
"France	FR	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	17368644	2017"
"France	FR	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	4041693	2011"
"France	FR	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	18692071	2012"
"France	FR	4. Total surrendered units	25 Production or processing of ferrous metals	tonne of CO2 equ.	268296	2010"
"France	FR	4.1 Surrendered EU allowances (EUAs and EUAAs)	25 Production or processing of ferrous metals	tonne of CO2 equ.	7509	2011"
"France	FR	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	276722	2007"
"France	FR	2. Verified emissions	26 Production of primary aluminium	tonne of CO2 equ.	130409	2006"
"France	FR	4. Total surrendered units	26 Production of primary aluminium	tonne of CO2 equ.	1100496	2016"
"France	FR	4. Total surrendered units	26 Production of primary aluminium	tonne of CO2 equ.	1011912	2019"
"France	FR	4.3 Surrendered emission reduction units (ERUs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2005"
"France	FR	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	924541	2017"
"France	FR	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	929158	2018"
"France	FR	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	36556	2017"
"France	FR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2013"
"France	FR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2014"
